Repo Name,File Path,File Type,IsPod,IfSecurityAttackExist,Attack#1,Attack#2,Attack#3,Attack#4,Attack#5,Attack#6,Attack#7,Attack#8,Attack#9,Attack#10,note,Output
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\deploy\webapp\frontend\deployment.yaml,,1.0,0.0,,,,,,,,,,,,"INSECURE_HTTP, NO_NETWORK_POLICY"
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\deploy\webapp\frontend\hpa.yaml,,,0.0,,,,,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\kustomize\deployment.yaml,,1.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\kustomize\hpa.yaml,,,0.0,,,,,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\reloader.yaml,,1.0,0.0,,,,,,,,,,,,"NO_DEFAULT_NSPACE, NO_NETWORK_POLICY"
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\chart\reloader\templates\clusterrole.yaml,Helm,,0.0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\chart\reloader\templates\clusterrolebinding.yaml,Helm,,0.0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\chart\reloader\templates\deployment.yaml,Helm,1.0,0.0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\chart\reloader\templates\poddisruptionbudget.yaml,Helm,,0.0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\chart\reloader\templates\podmonitor.yaml,Helm,,0.0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\chart\reloader\templates\role.yaml,Helm,,0.0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\chart\reloader\templates\rolebinding.yaml,Helm,,0.0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\chart\reloader\templates\secret.yaml,Helm,,0.0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\chart\reloader\templates\serviceaccount.yaml,Helm,,0.0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\chart\reloader\templates\verticalpodautoscaler.yaml,Helm,,0.0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\manifests\clusterrole.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\manifests\clusterrolebinding.yaml,,,0.0,,,,,,,,,,,,"NO_DEFAULT_NSPACE, NO_NETWORK_POLICY"
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\manifests\deployment.yaml,,1.0,0.0,,,,,,,,,,,,"NO_DEFAULT_NSPACE, NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\manifests\serviceaccount.yaml,,,0.0,,,,,,,,,,,,"NO_DEFAULT_NSPACE, NO_NETWORK_POLICY"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\core-install.yaml,,1.0,0.0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\install.yaml,,1.0,0.0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\namespace-install.yaml,,1.0,0.0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\application-controller\argocd-application-controller-statefulset.yaml,,1.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\application-controller-deployment\argocd-application-controller-deployment.yaml,,1.0,0.0,,,,,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\application-controller-deployment\argocd-application-controller-statefulset.yaml,,1.0,1.0,,,,1.0,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\application-controller-roles\argocd-application-controller-role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\application-controller-roles\argocd-application-controller-rolebinding.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\application-controller-roles\argocd-application-controller-sa.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\applicationset-controller\argocd-applicationset-controller-deployment.yaml,,1.0,0.0,,,,,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\applicationset-controller\argocd-applicationset-controller-role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\applicationset-controller\argocd-applicationset-controller-rolebinding.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\applicationset-controller\argocd-applicationset-controller-sa.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\config\argocd-cm.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\config\argocd-cmd-params-cm.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\config\argocd-gpg-keys-cm.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\config\argocd-rbac-cm.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\config\argocd-secret.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\config\argocd-ssh-known-hosts-cm.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\config\argocd-tls-certs-cm.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\dex\argocd-dex-server-deployment.yaml,,1.0,0.0,,,,,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\dex\argocd-dex-server-role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\dex\argocd-dex-server-rolebinding.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\dex\argocd-dex-server-sa.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\notification\argocd-notifications-cm.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\notification\argocd-notifications-controller-deployment.yaml,,1.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\notification\argocd-notifications-controller-role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\notification\argocd-notifications-controller-rolebinding.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\notification\argocd-notifications-controller-sa.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\notification\argocd-notifications-secret.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\redis\argocd-redis-deployment.yaml,,1.0,0.0,,,,,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\redis\argocd-redis-sa.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\repo-server\argocd-repo-server-deployment.yaml,,,0.0,,,,,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\repo-server\argocd-repo-server-sa.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\server\argocd-server-deployment.yaml,,,0.0,,,,,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\server\argocd-server-role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\server\argocd-server-rolebinding.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\server\argocd-server-sa.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\cluster-rbac\application-controller\argocd-application-controller-clusterrole.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\cluster-rbac\application-controller\argocd-application-controller-clusterrolebinding.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\cluster-rbac\applicationset-controller\argocd-applicationset-controller-clusterrole.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\cluster-rbac\applicationset-controller\argocd-applicationset-controller-clusterrolebinding.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\cluster-rbac\server\argocd-server-clusterrole.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\cluster-rbac\server\argocd-server-clusterrolebinding.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\install.yaml,,1.0,0.0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\namespace-install.yaml,,1.0,0.0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\base\controller-deployment\argocd-application-controller-statefulset.yaml,,1.0,1.0,,,,1.0,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\base\controller-deployment\argocd-cmd-params-cm.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\base\controller-deployment\argocd-repo-server-deployment.yaml,,1.0,1.0,,,,1.0,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\base\controller-deployment\argocd-server-deployment.yaml,,1.0,1.0,,,,1.0,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\base\overlays\argocd-application-controller-statefulset.yaml,,1.0,1.0,,,,1.0,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\base\overlays\argocd-cmd-params-cm.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\base\overlays\argocd-repo-server-deployment.yaml,,1.0,1.0,,,,1.0,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\base\overlays\argocd-server-deployment.yaml,,1.0,1.0,,,,1.0,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\base\redis-ha\kustomization.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\base\redis-ha\chart\upstream.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\notifications_catalog\install.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\base\ingressclass.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\base\kong-ingress-dbless.yaml,,1.0,1.0,,,,1.0,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\base\serviceaccount.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\components\konnect\manager.yaml,,1.0,1.0,,,,1.0,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\components\manager_dev_webhook\manager_webhook_listen_patch.yaml,,1.0,1.0,,,,1.0,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\components\manager_dev_webhook\manager_webhook_secret.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\crd\bases\configuration.konghq.com_ingressclassparameterses.yaml,,,0.0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\default\manager_auth_proxy_patch.yaml,,1.0,1.0,,,,1.0,,,,,,,,"INSECURE_HTTP, NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\default\manager_config_patch.yaml,,1.0,1.0,,,,1.0,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\dev\manager_dev.yaml,,1.0,1.0,,,,1.0,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\manager\manager.yaml,,1.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\prometheus\monitor.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\auth_proxy_client_clusterrole.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\auth_proxy_role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\auth_proxy_role_binding.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\kongclusterplugin_editor_role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\kongclusterplugin_viewer_role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\kongconsumer_editor_role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\kongconsumer_viewer_role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\kongingress_editor_role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\kongingress_viewer_role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\kongplugin_editor_role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\kongplugin_viewer_role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\leader_election_role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\leader_election_role_binding.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\role_binding.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\tcpingress_editor_role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\tcpingress_viewer_role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\udpingress_editor_role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\udpingress_viewer_role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\crds\role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\crds\role_binding.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\gateway\role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\gateway\role_binding.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\variants\enterprise\kong-enterprise.yaml,,1.0,0.0,,,,,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\variants\enterprise-postgres\kong-enterprise-job.yaml,,1.0,1.0,,,1.0,1.0,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\variants\enterprise-postgres\kong-enterprise.yaml,,1.0,1.0,,,1.0,1.0,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\variants\konnect\base\manager.yaml,,1.0,1.0,,,,1.0,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
